ID tích hợp,Thời gian,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng,Column1
hd210496-1,05-02-21 17:56,2 HCM-HHT-KD-V.2,Đồng Tháp,Huyện Tháp Mười,MAN-ASU-TUF-VG27VQ-CURVED-165HZ,MAN,ASUS,,,,"6,590,000","400,000",1,"6,590,000",,,"6,590,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 18:03,0:11:45,OTHER,
hd210496-1,05-02-21 17:56,2 HCM-HHT-KD-V.2,Đồng Tháp,Huyện Tháp Mười,TAI-DAR-EH416-RGB,TAI,DAREU,,,, -   ,"1,690,000",1,"6,590,000",,,"6,590,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 18:03,0:11:45,OTHER,
hd210706-2,05-02-21 17:54,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 2,MAN-DEL-S2419HGF,MAN,DELL,,,"690,000","5,190,000","2,750,000",1,"4,500,000","690,000",,"4,500,000",,Thành công,Nguyễn Thế Dân, -   , -   , -   ,05-02-21 18:12,0:01:51,SHOWROOMHHT,
hd210804,05-02-21 17:54,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Hóc Môn,CHU-LOG-G603-WL-BT,CHU,LOGITECH,,,,"1,300,000","799,000",1,"1,300,000",,,"1,300,000",,Thành công,Nguyễn Thế Dân, -   , -   , -   ,05-02-21 17:57,0:01:14,SHOWROOMHHT,
hd210802,05-02-21 17:53,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Tân,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,"550,000","1,170,000",1,"550,000",,,"550,000",,Hệ thống hủy,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:56,0:02:24,SHOWROOMHHT,
hd210801,05-02-21 17:50,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,PK-TPL-WN722N,PK,TP-LINK,,H,,"200,000","1,523,429",1,"200,000",,,"200,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,05-02-21 17:56,0:01:29,SHOWROOMHHT,
hd210800,05-02-21 17:50,8 HCM-CQ-KD,Thừa Thiên Huế,Thành phố Huế,KB-DAR-EK880-RGB-BLACK-RED,KB,DAREU,,,,"700,000","1,562,743",1,"700,000",,,"700,000",,Thành công,Trần Thiện Tý, -   , -   , -   ,05-02-21 17:53,0:01:29,SHOWROOMHHT,
hd210795,05-02-21 17:48,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,TN-NOC-NH-D15,TN,NOCTUA,,,,"2,450,000","1,169,600",1,"3,040,000",,,"3,040,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 17:51,0:01:29,SHOWROOMHHT,
hd210795,05-02-21 17:48,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-ESS-III-BX120-ARGB,FAN,XIGMATEK,,,,"590,000","540,571",1,"3,040,000",,,"3,040,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 17:51,0:01:29,SHOWROOMHHT,
hd210798,05-02-21 17:44,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,MAN-AOC-C27G2-144,MAN,AOC,,,,"5,890,000","874,743",1,"5,890,000",,,"5,890,000",,Thành công,Võ Ngọc Hải, -   , -   , -   ,05-02-21 17:49,0:01:29,SHOWROOMHHT,
hd210798,05-02-21 17:44,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,TAI-DAR-EH416-RGB,TAI,DAREU,,,, -   ,"324,343",1,"5,890,000",,,"5,890,000",,Thành công,Võ Ngọc Hải, -   , -   , -   ,05-02-21 17:49,0:01:29,SHOWROOMHHT,
hd210799,05-02-21 17:44,3 HCM-HVT-KD,Hồ Chí Minh,Quận 11,PK-KMT-DAY-HDMI-KH421-1.5M,PK,Phụ kiện,,,,"170,000","2,604,571",1,"170,000",,,"170,000",,Thành công,Nguyễn Anh Tuấn, -   , -   , -   ,05-02-21 17:46,0:01:29,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,MB-ASU-EX-H410M-V3,MB,ASUS,H410,,"208,376","1,550,000", -   ,1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:01:29,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,CPU-INT-i3-10100,CPU,INTEL,i3,,"428,852","3,190,000","3,100,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:02:21,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,"133,092","990,000","1,190,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:02:40,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,VGA-GIG-GT-710-1GL,VGA,GIGABYTE,,,"133,092","990,000","2,090,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:01:59,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,SSD-PNY-CS900-120-SATA,SSD,PNY,,,"73,940","550,000", -   ,1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:01:59,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,"119,648","890,000","22,490,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:02:54,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,VO-XIG-XA-20-ATX,VO,XIGMATEK,,,"44,364","330,000","360,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:00:53,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"13,444","100,000","2,390,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:01:06,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"13,444","100,000", -   ,1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:01:06,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,HDD-WD-BLUE-1TB,HDD,WD,,,"131,748","980,000","499,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:02:03,OTHER,
hd210666,05-02-21 17:42,3 HCM-HVT-KD,Hồ Chí Minh,Huyện Bình Chánh,KB-NEWMEN-T260,KB,NEWMEN,,,, -   ,"150,000",1,"8,370,000","1,300,000",,"8,370,000",,Thành công,Trần Anh Vũ, -   , -   , -   ,05-02-21 17:48,0:02:03,OTHER,
hd210797,05-02-21 17:40,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 10,CHU-LOG-M190-WL-BLACK,CHU,LOGITECH,,,,"300,000","380,000",1,"300,000",,,"300,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:42,0:02:03,SHOWROOMHHT,
hd210796,05-02-21 17:40,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 8,MAN-DEL-U2720Q-4K,MAN,DELL,,i7,,"12,990,000","8,490,000",1,"12,990,000",,,"12,990,000",,Thành công,Nguyễn Thế Dân, -   , -   , -   ,05-02-21 17:51,0:02:05,SHOWROOMHHT,
hd210794,05-02-21 17:40,2 HCM-HHT-KD-V.2,,,KB-DAR-EK87-BK-ML-RED,KB,DAREU,,,,"499,000","690,000",1,"499,000",,,"499,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:42,0:02:10,SHOWROOMHHT,
hd210793,05-02-21 17:40,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,CHU-DAR-EM901-RGB-BLACK,CHU,DAREU,,,,"640,000","640,000",1,"640,000",,,"640,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:41,0:02:10,SHOWROOMHHT,
hd210793,05-02-21 17:40,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,LC-DAREU-ESP108-CORAL,LC,DAREU,,,, -   ,"150,000",1,"640,000",,,"640,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:41,0:01:07,SHOWROOMHHT,
hd210792,05-02-21 17:39,8 HCM-CQ-KD,Hồ Chí Minh,Quận 4,KB-DAR-EK87-BK-ML-RED,KB,DAREU,,,,"499,000","1,090,000",1,"499,000",,,"499,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:40,0:01:39,SHOWROOMHHT,
hd210791,05-02-21 17:34,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,MAN-ASU-PROART-PA248QV,MAN,ASUS,,,,"5,190,000","32,990,000",1,"5,190,000",,,"5,190,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:38,0:07:04,SHOWROOMHHT,
hd210790,05-02-21 17:33,2 HCM-HHT-KD-V.2,,,PK-AVM-CAPTURE-MINI-GC311,PK,AVERMEDIA,,,,"2,990,000", -   ,1,"2,990,000",,,"2,990,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:38,0:07:04,SHOWROOMHHT,
hd210678-1,05-02-21 17:33,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,KB-AKKO-3087-SILENT-ORANGE,KB,AKKO,,,,"1,290,000", -   ,1,"7,190,000",,,"7,190,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 18:10,0:07:04,SHOWROOMHHT,
hd210678-1,05-02-21 17:33,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,MAN-HKC-MB271T1Q-IPS-2K,MAN,HKC,,H,,"5,900,000","1,497,971",1,"7,190,000",,,"7,190,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 18:10,0:08:15,SHOWROOMHHT,
hd210788,05-02-21 17:33,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,VGA-GIG-GTX1660S-GAM-6G,VGA,GIGABYTE,,i3,,"6,990,000","3,082,921",1,"13,410,000",,,"13,410,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:36,0:08:15,SHOWROOMHHT,
hd210788,05-02-21 17:33,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CPU-AMD-RYZ-5-3600,CPU,AMD,,,,"4,990,000","1,053,412",1,"13,410,000",,,"13,410,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:36,0:08:15,SHOWROOMHHT,
hd210788,05-02-21 17:33,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,TN-CM-HYPER-212-RGB-SPECTRUM,TN,COOLER MASTER,,,,"690,000","1,053,412",1,"13,410,000",,,"13,410,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:36,0:08:15,SHOWROOMHHT,
hd210788,05-02-21 17:33,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,VO-XIG-VENTUS-3FC,VO,XIGMATEK,,,,"740,000","4,629,213",1,"13,410,000",,,"13,410,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:36,0:08:15,SHOWROOMHHT,
hd210786,05-02-21 17:26,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,LAP-MSI-GF63-10SCXR-1218VN,LAP,MSI,,,"1,500,000","20,990,000","531,538",1,"19,490,000","1,500,000",,"19,490,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:30,0:08:15,SHOWROOMHHT,
hd210786,05-02-21 17:26,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,, -   ,"821,468",1,"19,490,000","1,500,000",,"19,490,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:30,0:08:15,SHOWROOMHHT,
hd210786,05-02-21 17:26,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,RAM-LEX-CL22-8G-2666-SODIMM,RAM,LEXAR,,,, -   ,"570,195",1,"19,490,000","1,500,000",,"19,490,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:30,0:08:15,SHOWROOMHHT,
hd210785,05-02-21 17:23,8 HCM-CQ-KD,Hồ Chí Minh,Quận 8,KB-DAR-LK145-USB,KB,DAREU,,,,"340,000","96,643",1,"1,830,000",,,"1,830,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:25,0:08:15,SHOWROOMHHT,
hd210785,05-02-21 17:23,8 HCM-CQ-KD,Hồ Chí Minh,Quận 8,VO-DEE-MATREXX-50-ADD-RGB-4F,VO,DEEPCOOL,,,,"1,490,000","96,643",1,"1,830,000",,,"1,830,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:25,0:08:15,SHOWROOMHHT,
hd210784,05-02-21 17:23,6 HN-TH-KD,Hà Nội,Quận Đống Đa,TCG-RAZ-KISHI-ANDROID,TCG,RAZER,,,,"2,390,000","96,643",1,"2,390,000",,,"2,390,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 17:37,0:08:15,OTHER,
hd210781,05-02-21 17:20,6 HN-TH-KD,Hà Nội,Quận Đống Đa,CHU-RAZ-VIPER,CHU,RAZER,,,,"1,690,000","3,334,193",1,"1,690,000",,,"1,690,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 17:40,0:08:15,OTHER,
hd210779,05-02-21 17:19,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CHU-LOG-G304,CHU,LOGITECH,,,,"790,000","947,104",1,"790,000",,,"790,000",,Thành công,NGUYỄN THANH TRÚC, -   , -   , -   ,05-02-21 17:25,0:08:15,OTHER,
hd210783,05-02-21 17:19,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","434,895",1,"100,000",,,"100,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:20,0:08:15,SHOWROOMHHT,
hd210782,05-02-21 17:18,6 HN-TH-KD,Hưng Yên,Thành phố Hưng Yên,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,,"400,000","376,909",1,"400,000",,,"400,000",,Thành công,Nguyễn Đinh Thuận, -   , -   , -   ,05-02-21 17:22,0:08:15,HARAVAN,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,MB-GIG-X299X-AORUS-MAS,MB,GIGABYTE,X299,,,"10,990,000","666,839",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:08:15,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CPU-INT-i9-10900X,CPU,INTEL,i9,,,"16,490,000", -   ,1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:08:15,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,RAM-GSK-TRIDENTZ-ROYAL-SILVER-1X8G-RGB3200,RAM,G.SKILL,,,,"2,045,000","730,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:00:00,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,RAM-GSK-TRIDENTZ-ROYAL-SILVER-1X8G-RGB3200,RAM,G.SKILL,,,,"2,045,000","2,850,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:01:35,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,VGA-MSI-RTX3090-GAMX-TRIO-24G,VGA,MSI,,,,"46,990,000","8,190,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:03:33,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,PW-ASUS-THOR-850W,PW,ASUS,,,,"5,990,000","150,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:02:45,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,TN-NZX-X73,TN,NZXT,,,,"4,990,000","70,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:01:52,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,SSD-SAM-980-PRO-M.2-NVME-250G-MZ-V8P250BW,SSD,SAMSUNG,,,,"2,350,000","3,150,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   , -   , -   ,,0:02:59,SHOWROOMHHT,
hd210780,05-02-21 17:17,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,HDD-WD-BLACK-1TB,HDD,WD,,,,"2,000,000","4,890,000",1,"90,890,000","3,000,000",,"90,890,000",,Hệ thống hủy,, -   ,1,1,,0:04:04,SHOWROOMHHT,
hd210767,05-02-21 17:17,6 HN-TH-KD,Hà Nội,Quận Cầu Giấy,CHU-LOG-G403-HERO,CHU,LOGITECH,,,,"990,000","1,040,000",1,"990,000",,,"990,000",,Thành công,Trần Cao Cường, -   ,1,1,05-02-21 17:31,0:04:04,OTHER,
hd210778,05-02-21 17:13,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 5,TBM-ASU-RP-N12,TBM,ASUS,,,"401,000","600,000","4,590,000",1,"199,000","401,000",,"199,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,05-02-21 17:18,0:04:04,OTHER,
hd210777,05-02-21 17:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,CPU-INT-i5-10400F,CPU,INTEL,i5,,"105,718","3,790,000","1,390,000",1,"6,970,000","200,000",,"6,970,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,05-02-21 17:14,0:04:04,SHOWROOMHHT,
hd210777,05-02-21 17:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,MB-GIG-B460M-AORUS-PRO-REV1,MB,GIGABYTE,B460,,"72,245","2,590,000", -   ,1,"6,970,000","200,000",,"6,970,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,05-02-21 17:14,0:04:04,SHOWROOMHHT,
hd210777,05-02-21 17:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,VO-XIG-GEMNI,VO,XIGMATEK,,,"16,457","590,000", -   ,1,"6,970,000","200,000",,"6,970,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,05-02-21 17:14,0:04:04,SHOWROOMHHT,
hd210777,05-02-21 17:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"2,789","100,000","7,508,949",1,"6,970,000","200,000",,"6,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:14,0:09:04,SHOWROOMHHT,
hd210777,05-02-21 17:11,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Bình Thạnh,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,"2,789","100,000","1,132,528",1,"6,970,000","200,000",,"6,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:14,0:09:04,SHOWROOMHHT,
hd210776,05-02-21 17:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,CHU-AKKO-XHAMSTER-WL-GREEN,CHU,AKKO,,Z,,"290,000","4,653,835",1,"980,000",,,"980,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:14,0:09:04,SHOWROOMHHT,
hd210776,05-02-21 17:11,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LC-RAZ-GIGANTUS-V2-L,LC,RAZER,,i7,,"690,000","9,507,528",1,"980,000",,,"980,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:14,0:09:04,SHOWROOMHHT,
hd210774,05-02-21 17:10,8 HCM-CQ-KD,Hồ Chí Minh,Quận 2,KB-LOGI-PRO-X-GAMING,KB,LOGITECH,,,,"2,790,000","1,037,358",1,"2,790,000",,,"2,790,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 17:14,0:09:04,SHOWROOMHHT,
hd210772,05-02-21 17:04,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,SSD-PNY-CS900-240-SATA,SSD,PNY,,,,"890,000","1,227,699",1,"1,410,000",,,"1,410,000",,Thành công,Nguyễn Đinh Thuận, -   , -   , -   ,05-02-21 17:08,0:09:04,SHOWROOMHHT,
hd210772,05-02-21 17:04,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,TN-DEE-GAMMAX400-RED-V2,TN,DEEPCOOL,,,,"520,000","1,798,722",1,"1,410,000",,,"1,410,000",,Thành công,Nguyễn Đinh Thuận, -   , -   , -   ,05-02-21 17:08,0:09:04,SHOWROOMHHT,
hd210771,05-02-21 17:03,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 1,CHU-FUH-F200,CHU,FUHLEN,,,,"290,000","932,670",1,"290,000",,,"290,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 17:04,0:09:04,SHOWROOMHHT,
hd210769,05-02-21 17:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,LAP-ASU-F15-FX506LI-HN039T,LAP,ASUS,,,"1,500,000","23,490,000","1,094,460",1,"21,990,000","1,500,000",,"21,990,000",,Thành công,NGUYỄN THANH TRÚC, -   , -   , -   ,05-02-21 17:04,0:09:04,SHOWROOMHHT,
hd210768,05-02-21 16:57,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,LAP-ASU-B9450FA-BM0324T,LAP,ASUS,,,,"21,990,000","1,094,460",1,"21,990,000",,,"21,990,000",,Thành công,NGUYỄN THANH TRÚC, -   , -   , -   ,05-02-21 17:00,0:09:04,SHOWROOMHHT,
hd210766,05-02-21 16:57,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 7,TAI-RAZ-KRAKEN-X-BLUE,TAI,RAZER,,,"100,000","1,190,000","3,226,278",1,"1,090,000","100,000",,"1,090,000",,Thành công,NGUYỄN THANH TRÚC, -   , -   , -   ,05-02-21 17:02,0:09:04,OTHER,
hd210765,05-02-21 16:54,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Bình Chánh,TAI-LOG-G-PRO-GEN-2,TAI,LOGITECH,,,,"1,990,000","95,170",1,"2,580,000",,,"2,580,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 16:56,0:09:04,SHOWROOMHHT,
hd210765,05-02-21 16:54,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Bình Chánh,LC-LOG-G440,LC,LOGITECH,,,,"590,000","95,170",1,"2,580,000",,,"2,580,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 16:56,0:09:04,SHOWROOMHHT,
hd210753,05-02-21 16:51,8 HCM-CQ-KD,Bình Dương,Thành phố Thủ Dầu Một,LAP-DELL-G3-3500-G3500B,LAP,DELL,,,,"31,990,000","95,170",1,"31,990,000",,,"31,990,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 16:57,0:09:04,OTHER,
hd210753,05-02-21 16:51,8 HCM-CQ-KD,Bình Dương,Thành phố Thủ Dầu Một,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,, -   , -   ,1,"31,990,000",,,"31,990,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 16:57,0:09:04,OTHER,
hd210753,05-02-21 16:51,8 HCM-CQ-KD,Bình Dương,Thành phố Thủ Dầu Một,TUI-DELL-15.6,TUI,DELL,,,, -   ,"3,190,000",1,"31,990,000",,,"31,990,000",,Thành công,TRẦN KIM TUYÊN, -   , -   , -   ,05-02-21 16:57,0:01:17,OTHER,
hd210762,05-02-21 16:49,6 HN-TH-KD,Hà Nội,Quận Hà Đông,HDD-WD-BLUE-1TB,HDD,WD,,,,"980,000","190,000",1,"980,000",,,"980,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 16:51,0:04:22,SHOWROOMHHT,
hd210761,05-02-21 16:49,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 2,LAP-ASU-ROG-STRIX-G15-G512-IHN281T,LAP,ASUS,,,"1,500,000","28,990,000","360,000",1,"27,490,000","1,500,000",,"27,490,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 16:56,0:04:22,OTHER,
hd210761,05-02-21 16:49,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 2,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,, -   ,"1,090,000",1,"27,490,000","1,500,000",,"27,490,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 16:56,0:01:29,OTHER,
hd210761,05-02-21 16:49,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 2,RAM-TRANS-CL22-16G-3200-SODIMM,RAM,TRANSCEND,,,, -   ,"640,000",1,"27,490,000","1,500,000",,"27,490,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   , -   , -   ,05-02-21 16:56,0:06:47,OTHER,
hd210763,05-02-21 16:49,6 HN-TH-KD,Hà Nội,Quận Tây Hồ,MAN-LG-24GL600F-B,MAN,LG,,,,"3,990,000","139,000",1,"3,990,000",,,"3,990,000",,Thành công,Trần Cao Cường, -   , -   , -   ,05-02-21 16:54,0:06:47,HARAVAN,
